user_id,stars,author_id,text,sentiment,sentiment_id
_BcWyKQL16ndpBdggh2kNA,5,0,"The coffee they sell at La Colombe will serve as a perfect gift to our future friends. The previous coffee chain (Rex cafe), didn't have anything - or time, to make this happen, so we asked him here. They couldn't come out to our wedding, and because they didn't have the time. We wanted to pay for individual packages only, and La Colombe couldn't accommodate us, too. By buying from La Colombe, we got both a wonderful, fast-service AND a great price. La Colombe came through on time too. - We went to La Colombe to buy the coffee boxes and cream, but when we went to the store, there wasn't any Cream  Each pouch is individually wrapped for 2 weeks, and the box is sterile. Our guest list loved their packets of coffe too.",positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,"The Greek restaurants in Portland are excellent and this place is no exception. The Mediterranean-inspired cuisine is simply superb. The starter came (Small $8); a simple cucumber and tomato salad ($10). Our waiter brought the chicken with a side of marinated, fresh garlic scapes. We both ate all of them, and the dressing was delicious. I could make everything better but this was by far the best. Just the right amount of freshness. Now, the main course followed. The couscous was so sweet - a perfect summer side dish - I could have ate whole bunches! The next item was the fish pot pie! It was delicious - just like the photos. It was so tasty! When re-roasted, it is tender and moist. I've been searching for the recipe for this all throughout the summer and this is the PERFECT combination of vegetables. We then ate an unsweetened, light berry cocktail made from a combination of sparkling water and vodka. It was lovely and didn't quite leave my mouth. The flaky and soft baklava with the honey-drenched semolina cake served on a warm Turkish bread. It tasted like the sugar on my shortbread dough actually came off. They were so good! We all had to share. We also ordered the Amos - Greek wine - house wine ($3 each). After all this, we just had to re-check out the bar. This is the kind of place where you feel right at home in any situation - I also felt that our server was the perfect mix of sweet and spicy. And a good reason to go to a great restaurant. If you're nearby - please stop by and visit. My friends & I will be back.",positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,"I've been stopping by this place for years now. There is some variety in the dark teas and black teas, ranging from a very light black to a very dark and rich green. The teas are great, the prices are less than normal and there is a great selection. They even have great tea from around the world, like Japanese Green, which I know I love. The iced greens were delicious, just like the ones that you get at Earl Grey. The food is fresh and all the menu is a must visit. Also great prices (free parking) on both Sundays.",positive,1
_BcWyKQL16ndpBdggh2kNA,5,0,"...I'm sooo... Don't be afraid. I had the pleasure of eating at DAN STERNS on an early Saturday night. This is a very short review - it was an unisex event but I did not have tickets. On the menu we ordered ""tame"" and ""fried"". Love it, love it, love it! My partner was extremely delighted with his veal - and she was too! There were lots of beautiful details. I have the highest regard, however, for the decor. Our waiter explained the menu very well. We noticed that our server was taking note of things and was quickly bringing it over to our table. He was very friendly and it was such a pleasure to spend a night with him. He was not only incredibly nice about it, but incredibly patient even when there was a waiter standing in front of us to check on us while The line was extremely long - so we ordered a veal bowl. The third ordered a salad. YUM!!) and the black olive tartare (served in a thick olive mix with some fresh herbs. The desserts were great but the service was terrible. Afterwards our friend was told he would be the sole guest (and a very expensive one) and the dinner started (and we had not been I asked our waiter the same: ""do you want to try the Veal?"" He started on the steak and sauce. So the waiter began to chat up her food (also in a very cold Italian dialect) and admonished us to eat - He was still starving after our entrees were brought out. And that really was just a rant. It was DELICIOUS. That's what you put on your menu! It was beautiful. No complaints. And the dessert was a little sticky from the sauce that the server had given us and - no, I did not have to do some more of the And then we sat there and sat there. Also, the wine list is huge - so, I believe there are a million people in the restaurant who want to make wines like this/this. We left immediately, sat together waiting for our server or bus. And there was NO RUDE Service at all. And they brought out 2 items (including the bread) before it got cold. Our waiter had to get up and try to get the ""reserve"" ticket back and again. I would recommend R2L to those with low food reviews. If you are looking for good, authentic Vietnamese food - I highly recommend you go to the Asian & Caribbean food store: http://www.asian And even though the service snafu was completely avoidable, the food was delicious:) One word of warning if you have had  So, so good. It was a really nice dinner out. If you want to go for a full night dinner. The whole meal came out perfect but the waiter's bad habit in taking our notecards was probably only for a few minutes (he was never I'll admit, if I lived in New York, I'd take the subway and drive to work for that. And after one drink we were like..?"" We got up early in the morning and, to my surprise - got there AFTER all and made it to our table in less than 20 minutes. Then we ordered ""fish"" that was just ""ok"" but ""not enough to kill the appetite"" and our meals were ate. The venison was not tender or good - just fine. Don't believe the bad reviews, but the food is delicious enough to have your 2 hour waiter to talk you down! You guys are awesome (and forgivable - like I said, you make your Mamas proud). I can't let it keep me from sharing a glorified meal with you. It was simply amazing. So for those who are looking for a great culinary experience in NY City - R2L is tops. And all of this with no server (and 2 incredibly expensive ones). I hope you had a wonderful meal. The veal - a bit soggy but still yummy inside - the venison was fatty and had a great flavor,  And the fish was also delicious. So that is it. Fortunately, we had an absolutely fabulous time at R2L. You have the omgoogteest food for the most amount of money possible. We felt safe but the restaurant looked extremely clean and inviting. So they must be really patient (and wait staff is really great) with customers - who we are not sure are even on a regular timetable  I'm guessing for the price of the meal the ""feast"" was a good value. So far - we have not experienced the quality and variety the place offers, but we shall return.",positive,1
_BcWyKQL16ndpBdggh2kNA,1,0,"Not coming back.Two times in two weeks. I visited this store twice now. I waited about 20 minutes each time, then drove around to the store (but never returned). I said, ""OK, I needed 2 or 3 of those, but it's too expensive."" I took a look at prices and this was the final price. This time he said nothing. I told the manager that I didn't want to wait any longer and he said that it's just a waste of time trying to get back Just left.. Not sad. I don't know if they'll continue, but they have decided to close it. Not at all disappointed. Good luck!The Mexican sandwich on the way out is great.",negative,0
_BcWyKQL16ndpBdggh2kNA,4,0,"We took our daughter to the Bucks County Fair and we were so excited to see this! After my 2 year old he had asked us to go on his first scuba dive and we told him he has to go on a boat The only way you ever get to see the actual city itself on this kind of thing was on one of the Duck Boat Tours that takes place every May and We arrived at Philly City Hall where the duck boats were. We took our ticket to ride the quackers along the river around the center of the city. We enjoyed watching the duck boat cruise from our first car in the back yard of my parents house. The crew was polite and friendly - and I was convinced by the price to try this. It was also a very good experience if you're looking to add a little ""catch-up time"" to your summer. It is a cheap way to visit Philadelphia!",positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,"I stopped in here with my daughter today to get a bit of some high-end fashion clothing. And if you haven't thought of trying it yet, this is exactly what you should do. The website is on their new site, but is a good start up for some new customers. Shoes range from $65 - $100 with styles from Brooks Brothers, Lola Cruz and many others. There are a lot of stores open during the day but the earliest opening is in the late afternoon.",positive,1
_BcWyKQL16ndpBdggh2kNA,2,0,"I have been shopping all around the city for over 5 years and this is the worst place I have ever been. Not good.Meh. Food is Unbeatable. I purchased items as soon as I walk in. The burgers you order are very cold. Food is TERRIBLE! Don't even know. I would suggest that they stop by the store and work a job. Somehow my cashes and purchases are left there. WTF.. Why should a place like this become a grocery store to start with? I was the only person who didn't get lost, but the shop is pretty empty. ZERO fresh produce at all. I am so disappointed... SAD!.. If this is where you live or the only grocery store on Main Street, than I'm going to give them 1+ stars - and the first one",negative,0
_BcWyKQL16ndpBdggh2kNA,4,0,"Went to this party, where the squeegee isn't a teddy bear, and the bartender is Here's a recipe for fried potatoes that's very close to the real thing. Go ahead and order some. A little bit of stuffing. The tables are funky and a little odd, but not a lot. We are scheming to make a night club out of the space. What else we could want?",positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,"I love this garlic - garlic from Spice Corner is one of the best I've found in Cambridge. I bought the lemon pepper blend from Salt & Pepper. Nice store (with better parking) - but definitely not a cheap substitute for Penzey's. I tried the new garlic, which was tasty and the garlic was pretty good. I bought a bag of pickles too.",positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,"My Dog Eats: Good food for us, good prices. I would never recommend it to someone who's a budget-constrained consumer (my girlfriend did if I ate the itty bitty Luckily there is an employee in their store with a really nice pet (here's my dog with a terrier named Bambi). You can find a very nice selection of treats, toys, chew toys, bones... They have an extensive selection that I will pass over. The dogs are very polite - I find some owners in their 20's or 30's muttering to themselves. Also, there is a dog bathing service. The grooming lady seems to have a problem handling large dogs. It's a great price-point (but the service is probably terrible.) Some other places will wash your dog. The whole store is really cute and clean. That would probably be nice too since there is no outdoor play area for dogs with small backs such as mine.",positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,"Went to this place a few weeks ago. The sides are fresh and good made on hand by the owner. Got a cheeseburger, with lettuce, tomatoes, a huge pickle and just the right amount of onions. In addition to the great burgers, they also serve beer, and the wine selection, is very good. I used to order this dish but found that I ate the whole plate! Oh well. Next time I go to LA the first time, I'll order a burger!",positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,"I was a bit confused and took a while to get our table. The food was good but still just not great at any price. They were kind of full and had the entire Thai menu on the menu. My main meals were a few chicken korma (which were a little dry), chicken noodle soup, and peanut sauce. You can't see the green beans in the picture but I think the green beans were fresh. I just wasn't much of a fan of the chicken wings. The soup was good. I had to wait 30 minutes to get the bowls of soup... I had some kind of Thai disaster at the restaurants in the area, but that just kind of goes with the neighborhood. The one in the center of the city used to be good at its peak (almost full... ), but I would prefer something more authentic (south Asian, in my opinion, based on my experience with Thai restaurants). Not sure if they are in the same building, but it isn't. I will say this: I would take a few minutes to go into each, and the prices are reasonable. The one in Bethlehem. In fact, my family has visited the Little Thai several times, and we decided to come here yesterday for a late lunch.  Absolutely spot-on. It is just a short walk from I-77 (the traffic is ok), so walk-ins are always welcome. They were also friendly and helpful. So if you are looking for a great Thai spot in Philly/Middlesex - check it out as you will not be disappointed I had a lot of problems with the server who backed out after just a few few minutes when I was asking for tom Kha to get back",positive,1
_BcWyKQL16ndpBdggh2kNA,5,0,"We rescued her from her expensive dance classes and found her at DanceLine! I had heard nice things about this great store from a friend and thought it would be a good place for kids to shop. I had been in search for a good dance studio in the Los Angeles area...the dance world really needs little Dance Line's in LV. Our son found an excellent selection at Dancewear (French). Whether you are a seasoned professional or a first-time parent, dancers and scouts alike will be impressed. They helped make it easy!",positive,1
_BcWyKQL16ndpBdggh2kNA,3,0,"Icework is a small outdoor arena. It is rated a 5 star facility by the USFA. Skating instructor not pleasant and always takes you to the wrong rink. Many more left waiting as of 2011 due to issues with power at the facility. Skate instructors are very helpful and friendly. Some good people.You can always see some great sportsmen here. They were the home of figure skater, Steve Broughton. I was impressed.Never did try out to try figure skating.",positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,Fast and easy. Clean and large parking lot with lots of room. Store has a pretty good selection of furniture. No complaint.Sure to catch the bus home. Great for convenience!Hacky parking for locals!,positive,1
_BcWyKQL16ndpBdggh2kNA,5,0,"I bought the two flavors with these pictures, cream cheese (from Lulu, I've gotten too little from Trader Joe's-- and I ordered my first mozzarella (done in Italy, oh how they have to work out their system) - that I had never really noticed My first thought was Burrata, but I had heard this is the only mozzarella there. Good news..I really enjoyed it. I'm already drenched! Love cheese, but always miss guacamole (it's almost too sweet!).",positive,1
_BcWyKQL16ndpBdggh2kNA,3,0,"i’ve been to Saladworks only twice, last time at the new location. No salads on special Tuesdays. It's a good service on average. Not enough of a space but I get it.",positive,1
_BcWyKQL16ndpBdggh2kNA,1,0,"As a restaurant, I'm generally not one to come late. I made a mistake. Almost 3 years ago I had planned to go to Cosi. It was 2 a.m on Tuesday, and they went dark for nearly an hour since they were closed. The waitress was oblivious, and acted incredibly like she couldn't help me. After waiting an hour, I decided to just eat it and have them pack in the fries. Then I scanned the menu and realized it had been served right there; it tasted like a cheap can of Pepsi. I shoulda known better. My friends called to let me know, but I told them they had gone to the restaurant without warning before and the wait almost WAS worth it. The waiter seemed to think it was a bad day! Thanks for reminding me.",negative,0
_BcWyKQL16ndpBdggh2kNA,3,0,"The little bit of grit and time in order to find this tiny, old asian sushi restaurant was invaluable. Good food. The decor, atmosphere et.al. has arrived, and I am already on the phone with an idea of what to order to go while dining out. I came here on a Thursday night (and I've never been seated there before. We came back and decided not to go back on another Tuesday after 11 PM! The rest was pretty good but this wasn't good.) What we had all day was really good, although I was feeling quite underwhelmed. They use rice in the dish that is then plated fresh in front of you! The veal tilapia shumai (with a very generous amount of seared scallops on the side) I ordered. And there's a section that serves hot and cooled sauces...along with steamed shrimp, green beans, vegetables... etc. but in the same sense I find the roll too hot for my taste.... In between I get a little chicken fried rice which is pretty good. Service was wonderful but definitely not great--too many of the tables were just busy and occupied.",positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,I went here today to get my wedding invitations made. She made everything so easy for us. We have visited here a number of times and they do what they can to please. I will definitely shop there again when it comes to getting invitations. We were able to get our Wedding invitations - with the very best quality. Papyrus really does do great - a lot too! I also had good experience browsing the store. Papyrus is awesome.,positive,1
_BcWyKQL16ndpBdggh2kNA,2,0,":) Oh, I also ate there again - and again, and again. Not that bad.I was about half-way through my lunch in Seattle with one of my friends - and we decided to get a Maki roll Don't let the little itty bitty burgers with mayo get you down. I was in the mood for just sashimi (which was NOT on the menu) - so I ordered a set menu that was quite fill I can't remember her name but she was a great girl - kind of took her time and didn't get mad at me when it wasn - however - the restaurant has a good variety of food - so everything you order comes with some kind of salad (but not the one I and also at no extra charge - so I figured ""I'll pay a premium"" would be a good idea to keep me from finishing A couple of the rolls had NO sauce (but also there were a lot (YAY!) mayo on one roll. The Salmon rice roll was ok but kinda mushy and only had one piece of Salmon - which was fine overall. I had the lemon chicken salad - the bread is kinda tough - but the mayo blobs were delicious. The sushi was good - very fresh and flavorful - but I feel like there is way too much Kewpie Mayo in it. They also served me uni on a stick for $2.89 - not good. One is better than the others. They only charge $8. If you are a maki snob, avoid this place. Nope.It's too expensive here and I am pretty sure the same thing would sell in a more expensive hulo or Asian  Nope.. No go. For now.. I'll take the kabuki - or at least a hot-cold one.",negative,0
_BcWyKQL16ndpBdggh2kNA,3,0,This was my first time here and I absolutely enjoyed it. We had a burger here for her 3rd birthday this past March so I was expecting it to be a different experience. We also had a burger with a bun on the side - a little too long. I'm still waiting for our new boarding house.,positive,1
_BcWyKQL16ndpBdggh2kNA,2,0,"This was Sunday and i went to Golden Chopstick in the short line. Upon standing in line, I ordered a chicken nugget. Not sure if I'd be back to try the chicken fried rice or the fish. I'm not arguing to be nice - this is my dietary regimen. The rice was dry. TERRIBLE!! Some were cold (which I have no regrets about). Went there after lunch. That's about about all I wanted from it. At least not the ""highlight"" lunch special. If it had been a better experience - I would have gone there again - but I'd be willing to go to anotherplace. I'll have to take my business elsewhere.",negative,0
_BcWyKQL16ndpBdggh2kNA,5,0,"I took my 3rd class at Fuel House, and have been in Zumba all my life. Initially I signed up to try the Zumba classes (which do take place in the parking lot on Sunday mornings) but as I have been attending on And even though I think I have been able to drop off and pick up at one time for a week in the new facility my kids love it!) I love it, too! We are doing an awesome job - I can't believe we were able to do this! There's no comparison.",positive,1
